,Unnamed: 0,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,ident,type,name,elevation_ft,iso_country,iso_region,municipality,iata_code,local_code,coordinates
20745,1911377,AAL2755,AA2755,a0cb68,N150NN,A321,KDFW,KSEA,2019-01-28 17:11:08+00:00,2019-01-28 21:02:19+00:00,2019-01-28 00:00:00+00:00,32.913070678710945,-97.0505859375,304.8,47.42914232157045,-122.3181856595553,53.34,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
20749,1911465,ASA1953,AS1953,a86ace,N641VA,A320,KSAN,KSFO,2019-01-28 17:12:44+00:00,2019-01-28 18:18:54+00:00,2019-01-28 00:00:00+00:00,32.735347424523304,-117.1971036949936,0.0,37.61544799804688,-122.3673004799701,-53.34,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
20760,1912139,AAL1569,AA1569,aca6c0,N914NN,B738,KPHX,KBOS,2019-01-28 17:23:48+00:00,2019-01-28 21:38:17+00:00,2019-01-28 00:00:00+00:00,33.43097751423464,-111.989191794882,304.8,42.34950178760593,-71.01255904796511,0.0,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
20772,1912877,ASA30,AS30,a4c6b3,N407AS,B739,KPDX,KBOS,2019-01-28 17:35:52+00:00,2019-01-28 22:24:09+00:00,2019-01-28 00:00:00+00:00,45.58236849510063,-122.5640258789062,0.0,42.34510803222656,-71.01462624289775,38.1,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
20780,1913538,AAL1057,AA1057,ac8a66,N907NN,B738,KBOS,KPHX,2019-01-28 17:46:48+00:00,2019-01-28 23:07:34+00:00,2019-01-28 00:00:00+00:00,42.37646484375,-70.99952004172587,0.0,33.44073486328125,-111.96925048828122,457.2,KPHX,large_airport,Phoenix Sky Harbor International Airport,1135.0,US,US-AZ,Phoenix,PHX,PHX,"-112.01200103759766, 33.43429946899414"
20796,1914460,ASA1084,AS1084,abb459,N853VA,A320,KSFO,KIAD,2019-01-28 18:01:43+00:00,2019-01-28 22:25:29+00:00,2019-01-28 00:00:00+00:00,37.62812727588718,-122.3664988642153,0.0,38.96603859077065,-77.45941162109375,60.96,KIAD,large_airport,Washington Dulles International Airport,312.0,US,US-DC,Washington,IAD,IAD,"-77.45580292, 38.94449997"
20801,1914774,AAL2634,AA2634,ace5bc,N930AU,A321,KORD,KSFO,2019-01-28 18:06:55+00:00,2019-01-28 22:23:38+00:00,2019-01-28 00:00:00+00:00,41.969170004634535,-87.92447822038513,609.6,37.618630619372354,-122.36936486285671,-22.86,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
20803,1914801,ASA656,AS656,a5fef4,N486AS,B739,KSEA,KPHX,2019-01-28 18:07:21+00:00,2019-01-28 20:16:54+00:00,2019-01-28 00:00:00+00:00,47.4556770971266,-122.3077627328726,0.0,33.44082641601562,-112.08587036132808,617.22,KPHX,large_airport,Phoenix Sky Harbor International Airport,1135.0,US,US-AZ,Phoenix,PHX,PHX,"-112.01200103759766, 33.43429946899414"
20817,1915080,ASA1630,AS1630,a8233e,N623VA,A320,KSEA,KLAS,2019-01-28 18:11:53+00:00,2019-01-28 20:05:56+00:00,2019-01-28 00:00:00+00:00,47.45749263440148,-122.30797400841352,0.0,36.07365495067532,-115.1296477622174,563.88,KLAS,large_airport,McCarran International Airport,2181.0,US,US-NV,Las Vegas,LAS,LAS,"-115.1520004, 36.08010101"
20827,1915396,UAL1767,UA1767,aa3b05,N75861,B753,KDEN,KDCA,2019-01-28 18:16:55+00:00,2019-01-28 21:18:13+00:00,2019-01-28 00:00:00+00:00,39.86027526855469,-104.6965424910836,1524.0,38.81959533691406,-77.03452068826425,106.68,KDCA,large_airport,Ronald Reagan Washington National Airport,15.0,US,US-DC,Washington,DCA,DCA,"-77.037697, 38.8521"
20843,1916170,DAL328,DL328,a3c9a1,N343NB,A319,TXKF,KBOS,2019-01-28 18:30:03+00:00,2019-01-28 20:20:58+00:00,2019-01-28 00:00:00+00:00,32.36590576171875,-64.68936767578126,0.0,42.34671020507812,-71.01393959738994,22.86,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
20847,1916486,ASA1176,AS1176,ab97ff,N846VA,A320,KBFI,KSAN,2019-01-28 18:35:16+00:00,2019-01-28 20:52:14+00:00,2019-01-28 00:00:00+00:00,47.49101257324219,-122.3068084716797,304.8,32.728317260742195,-117.16798095703122,76.2,KSAN,large_airport,San Diego International Airport,17.0,US,US-CA,San Diego,SAN,SAN,"-117.190002441, 32.7336006165"
20853,1916655,UAL2045,UA2045,aa2bc4,N75435,B739,KEWR,KBOS,2019-01-28 18:38:01+00:00,2019-01-28 19:11:48+00:00,2019-01-28 00:00:00+00:00,40.7113037109375,-74.15478515625,304.8,42.34959489208157,-71.01249517396435,0.0,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
20860,1917027,AAL678,AA678,aa0aab,N746UW,A319,KPHX,0WI5,2019-01-28 18:45:01+00:00,2019-01-28 21:57:40+00:00,2019-01-28 00:00:00+00:00,33.431167602539055,-111.98446655273442,304.8,42.83807373046875,-87.91349189226013,876.3000000000002,0WI5,small_airport,Crash In International Airport,755.0,US,US-WI,Husher,,0WI5,"-87.8906021118164, 42.793399810791016"
20897,1919081,AAL341,AA341,a01c37,N106NN,A321,KJFK,KLAX,2019-01-28 19:20:36+00:00,2019-01-29 00:56:12+00:00,2019-01-29 00:00:00+00:00,40.650146484375,-73.76373291015625,0.0,33.938232421875,-118.3743784378986,60.96,KLAX,large_airport,Los Angeles International Airport,125.0,US,US-CA,Los Angeles,LAX,LAX,"-118.407997, 33.942501"
20902,1919335,ASA96,AS96,a59d63,N461AS,B739,PANC,KSEA,2019-01-28 19:25:07+00:00,2019-01-28 22:16:47+00:00,2019-01-28 00:00:00+00:00,61.17811299986758,-150.00244140625,-304.8,47.41511535644531,-122.3181381225586,167.64,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
20908,1919492,AAL2614,AA2614,acb0b9,N917AN,B738,KSFO,KORD,2019-01-28 19:27:48+00:00,2019-01-28 23:22:57+00:00,2019-01-28 00:00:00+00:00,37.62058581336071,-122.3716337784477,-304.8,42.00279235839844,-87.87545637650925,388.62,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
20918,1919936,AAL658,AA658,a0d374,N152UW,A321,KLAX,KPHL,2019-01-28 19:35:08+00:00,2019-01-29 00:10:03+00:00,2019-01-29 00:00:00+00:00,33.93667602539062,-118.4118216378348,0.0,39.85993466134799,-75.27978515625,0.0,KPHL,large_airport,Philadelphia International Airport,36.0,US,US-PA,Philadelphia,PHL,PHL,"-75.24109649658203, 39.87189865112305"
20921,1920097,ASA641,AS641,a35975,N315AS,B739,KTUS,KSEA,2019-01-28 19:37:47+00:00,2019-01-28 22:33:21+00:00,2019-01-28 00:00:00+00:00,32.10223699020127,-110.9226771763393,609.6,47.40715026855469,-122.31820678710942,228.6,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
20932,1920434,BAW239,BA239,4005b9,G-VIIA,B772,EGLL,KBOS,2019-01-28 19:43:33+00:00,2019-01-29 03:07:39+00:00,2019-01-29 00:00:00+00:00,51.46484892247086,-0.467529296875,0.0,42.35057248907575,-71.01204805595927,-7.62,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
20934,1920472,ASA1688,AS1688,aba324,N849VA,A320,KSEA,KLAS,2019-01-28 19:44:08+00:00,2019-01-28 21:35:57+00:00,2019-01-28 00:00:00+00:00,47.45339603747352,-122.3079035832332,0.0,36.07365495067532,-115.1290633830618,579.12,KLAS,large_airport,McCarran International Airport,2181.0,US,US-NV,Las Vegas,LAS,LAS,"-115.1520004, 36.08010101"
20947,1920934,AAL482,AA482,a708b0,N552UW,A321,KDEN,KPHX,2019-01-28 19:52:31+00:00,2019-01-28 21:19:47+00:00,2019-01-28 00:00:00+00:00,39.86798819849047,-104.6964111328125,1524.0,33.44084658865201,-111.97669204400508,396.24,KPHX,large_airport,Phoenix Sky Harbor International Airport,1135.0,US,US-AZ,Phoenix,PHX,PHX,"-112.01200103759766, 33.43429946899414"
20957,1921222,SKW3482,OO3482,a13c43,N179SY,E75L,KPDX,KSLC,2019-01-28 19:57:10+00:00,2019-01-28 21:13:41+00:00,2019-01-28 00:00:00+00:00,45.58651164426642,-122.5743255615234,-304.8,40.748058254435904,-112.0916331898082,2766.06,KSLC,large_airport,Salt Lake City International Airport,4227.0,US,US-UT,Salt Lake City,SLC,SLC,"-111.97799682617188, 40.78839874267578"
20977,1921787,ASA1786,AS1786,a2deb3,N284VA,A320,KBFI,KHHR,2019-01-28 20:06:47+00:00,2019-01-28 22:18:34+00:00,2019-01-28 00:00:00+00:00,47.49147033691406,-122.3081817626953,304.8,33.957576428429554,-118.3479881286621,297.18,KHHR,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,66.0,US,US-CA,Hawthorne,HHR,HHR,"-118.334999, 33.922798"
20992,1922187,ASA494,AS494,a5320b,N434AS,B739,KSEA,KSAT,2019-01-28 20:13:00+00:00,2019-01-28 23:15:33+00:00,2019-01-28 00:00:00+00:00,47.46149612685381,-122.30797400841352,0.0,29.58273677502648,-98.53718477136948,632.46,KSAT,large_airport,San Antonio International Airport,809.0,US,US-TX,San Antonio,SAT,SAT,"-98.469803, 29.533701"
21003,1922588,BAW183,BA183,4006ae,G-CIVX,B744,EGLL,KJFK,2019-01-28 20:19:53+00:00,2019-01-29 03:54:49+00:00,2019-01-29 00:00:00+00:00,51.46485900878906,-0.4715955579603133,0.0,40.60812377929688,-73.7841796875,106.68,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
21004,1922600,AAL1268,AA1268,a0cdf3,N151AN,A321,KLAX,KMIA,2019-01-28 20:20:06+00:00,2019-01-29 00:39:10+00:00,2019-01-29 00:00:00+00:00,33.93648826469809,-118.4132766723633,0.0,25.80477905273438,-80.25522867838538,83.82000000000002,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
21008,1922679,AAL739,AA739,aa3226,N756US,A319,KPHX,KSTL,2019-01-28 20:21:24+00:00,2019-01-29 00:48:50+00:00,2019-01-29 00:00:00+00:00,33.43116372318591,-111.9882388990752,304.8,38.73110961914062,-90.32433551290762,236.22,KSTL,large_airport,St Louis Lambert International Airport,618.0,US,US-MO,St Louis,STL,STL,"-90.370003, 38.748697"
21018,1923057,ASA572,AS572,a24a0a,N247AK,B739,KPDX,KSAN,2019-01-28 20:27:20+00:00,2019-01-28 22:25:55+00:00,2019-01-28 00:00:00+00:00,45.58362540552172,-122.5671157836914,0.0,32.729574947033896,-117.173001036352,15.24,KSAN,large_airport,San Diego International Airport,17.0,US,US-CA,San Diego,SAN,SAN,"-117.190002441, 32.7336006165"
21019,1923154,AAL1316,AA1316,a0b550,N145AN,A321,KPDX,KDFW,2019-01-28 20:29:06+00:00,2019-01-28 23:20:26+00:00,2019-01-28 00:00:00+00:00,45.58222883838718,-122.5636825561523,0.0,32.857498168945305,-97.05498046875,281.94,KDFW,large_airport,Dallas Fort Worth International Airport,607.0,US,US-TX,Dallas-Fort Worth,DFW,DFW,"-97.038002, 32.896801"
21024,1923311,ASA1218,AS1218,ab9448,N845VA,A320,KSFO,KAUS,2019-01-28 20:32:00+00:00,2019-01-28 23:14:20+00:00,2019-01-28 00:00:00+00:00,37.63180490267479,-122.3641702403193,0.0,30.24107852224576,-97.68021240234371,358.14,KAUS,large_airport,Austin Bergstrom International Airport,542.0,US,US-TX,Austin,AUS,AUS,"-97.6698989868164, 30.194499969482422"
21025,1923329,ASA810,AS810,a6c311,N535AS,B738,KSEA,KSNA,2019-01-28 20:32:07+00:00,2019-01-28 22:48:07+00:00,2019-01-28 00:00:00+00:00,47.45310974121094,-122.30776977539058,0.0,33.68563842773438,-117.8625052315848,45.72,KSNA,large_airport,John Wayne Airport-Orange County Airport,56.0,US,US-CA,Santa Ana,SNA,SNA,"-117.8679962, 33.67570114"
21026,1923387,AAL1491,AA1491,ad34b4,N950AN,B738,KORD,KSNA,2019-01-28 20:33:05+00:00,2019-01-29 00:25:49+00:00,2019-01-29 00:00:00+00:00,41.969216556872354,-87.94274618459299,609.6,33.67709919557733,-117.8679656982422,-7.62,KSNA,large_airport,John Wayne Airport-Orange County Airport,56.0,US,US-CA,Santa Ana,SNA,SNA,"-117.8679962, 33.67570114"
21041,1923948,AAL2771,AA2771,ac6445,N898NN,B738,KDEN,KORD,2019-01-28 20:42:14+00:00,2019-01-28 23:01:27+00:00,2019-01-28 00:00:00+00:00,39.87748718261719,-104.6497908882473,1524.0,41.96585083007812,-87.84106167879975,472.44,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
21047,1924504,ASA1957,AS1957,a86e85,N642VA,A320,KSAN,KSFO,2019-01-28 20:52:00+00:00,2019-01-28 21:55:29+00:00,2019-01-28 00:00:00+00:00,32.735000610351555,-117.1957763671875,0.0,37.61347961425781,-122.3627423225565,-38.1,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
21054,1924692,SKW4819,OO4819,aafd78,N807SK,CRJ9,CYXE,KMSP,2019-01-28 20:54:48+00:00,2019-01-28 22:35:07+00:00,2019-01-28 00:00:00+00:00,52.17523607157045,-106.69066510881692,304.8,44.86858303264036,-93.16453142863944,426.72,KMSP,large_airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,US,US-MN,Minneapolis,MSP,MSP,"-93.221802, 44.882"
21064,1925281,ASA33,AS33,a29551,N266AK,B739,KBOS,KPDX,2019-01-28 21:05:35+00:00,2019-01-29 03:05:56+00:00,2019-01-29 00:00:00+00:00,42.361977787341104,-70.97653411155522,0.0,45.59866333007812,-122.6304663681402,0.0,KPDX,large_airport,Portland International Airport,31.0,US,US-OR,Portland,PDX,PDX,"-122.5979996, 45.58869934"
21066,1925331,AAL701,AA701,ad9bc8,N976UY,A321,KDFW,KCLT,2019-01-28 21:06:30+00:00,2019-01-28 23:01:25+00:00,2019-01-28 00:00:00+00:00,32.90298203290519,-97.0300728934152,0.0,35.281847937632406,-80.97210173911236,571.5,KCLT,large_airport,Charlotte Douglas International Airport,748.0,US,US-NC,Charlotte,CLT,CLT,"-80.94309997558594, 35.2140007019043"
21067,1925339,UAL2385,UA2385,a92365,N68805,B739,KDEN,KORD,2019-01-28 21:06:43+00:00,2019-01-28 23:29:58+00:00,2019-01-28 00:00:00+00:00,39.877484855005285,-104.650390625,1524.0,41.96910095214844,-87.840312610973,472.44,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
21085,1926891,AAL2532,AA2532,a09533,N137AA,A321,KLAX,KDCA,2019-01-28 21:33:52+00:00,2019-01-29 01:48:57+00:00,2019-01-29 00:00:00+00:00,33.93588308560646,-118.41917037963871,0.0,38.87384033203125,-77.03965560249662,68.58,KDCA,large_airport,Ronald Reagan Washington National Airport,15.0,US,US-DC,Washington,DCA,DCA,"-77.037697, 38.8521"
21086,1927023,AAL2407,AA2407,ab7b02,N839NN,B738,KLAS,KORD,2019-01-28 21:36:12+00:00,2019-01-29 01:00:56+00:00,2019-01-29 00:00:00+00:00,36.09869384765625,-115.1535987854004,609.6,41.98384094238281,-87.85685452547943,396.24,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
21092,1927536,UAL813,UA813,a923a9,N68823,B739,KDEN,KLAS,2019-01-28 21:46:00+00:00,2019-01-28 23:15:49+00:00,2019-01-28 00:00:00+00:00,39.84094134831832,-104.7183837890625,1524.0,36.06971740722656,-115.17013549804692,670.5600000000002,KLAS,large_airport,McCarran International Airport,2181.0,US,US-NV,Las Vegas,LAS,LAS,"-115.1520004, 36.08010101"
21094,1927808,ASA1929,AS1929,a82e63,N626VA,A320,KLAX,KSFO,2019-01-28 21:51:35+00:00,2019-01-28 22:46:39+00:00,2019-01-28 00:00:00+00:00,33.937179565429695,-118.40728136957908,0.0,37.60848223152807,-122.3508552882982,30.48,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
21096,1928229,ASA1024,AS1024,ab77ee,N838VA,A320,KSFO,KJFK,2019-01-28 21:59:23+00:00,2019-01-29 02:44:54+00:00,2019-01-29 00:00:00+00:00,37.6318359375,-122.3636773292054,0.0,40.60404968261719,-73.78704833984375,137.16,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
21102,1928883,UAL242,UA242,a11f59,N17104,B752,KSFO,KBOS,2019-01-28 22:12:18+00:00,2019-01-29 03:15:46+00:00,2019-01-29 00:00:00+00:00,37.62332153320312,-122.3697548724235,0.0,42.34748840332031,-71.01356506347656,30.48,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
21103,1929015,ASA1959,AS1959,abaceb,N851VA,A320,KSAN,KSFO,2019-01-28 22:14:42+00:00,2019-01-28 23:20:31+00:00,2019-01-28 00:00:00+00:00,32.7350681110964,-117.1959826411033,0.0,37.610856395656775,-122.3564081606658,0.0,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
21104,1929024,AAL2716,AA2716,ab2496,N817NN,B738,KDFW,KLGA,2019-01-28 22:14:49+00:00,2019-01-29 00:55:20+00:00,2019-01-29 00:00:00+00:00,32.90395962989936,-97.02973657724806,0.0,40.779075622558594,-73.8741455078125,-30.48,KLGA,large_airport,La Guardia Airport,21.0,US,US-NY,New York,LGA,LGA,"-73.872597, 40.777199"
21106,1929095,AAL2755,AA2755,a0cb68,N150NN,A321,KSEA,KDFW,2019-01-28 22:15:45+00:00,2019-01-29 01:12:56+00:00,2019-01-29 00:00:00+00:00,47.46249389648438,-122.3077011108398,0.0,32.85992431640625,-97.05498046875,228.6,KDFW,large_airport,Dallas Fort Worth International Airport,607.0,US,US-TX,Dallas-Fort Worth,DFW,DFW,"-97.038002, 32.896801"
21107,1929115,ASA1908,AS1908,a68e81,N521VA,A319,KSFO,KSFO,2019-01-28 22:16:07+00:00,2019-01-28 22:28:29+00:00,2019-01-28 00:00:00+00:00,37.61709439552436,-122.3804706075917,-304.8,37.61709594726562,-122.3805074488863,-22.86,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
21109,1929262,ASA92,AS92,a5521c,N442AS,B739,PANC,KSEA,2019-01-28 22:19:14+00:00,2019-01-29 01:15:10+00:00,2019-01-29 00:00:00+00:00,61.17723083496094,-150.0019291469029,-304.8,47.43292236328125,-122.3181381225586,76.2,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
21115,1929571,UAL2099,UA2099,a05dbc,N12218,B738,KSAN,KIAH,2019-01-28 22:25:29+00:00,2019-01-29 00:55:08+00:00,2019-01-29 00:00:00+00:00,32.73646467823093,-117.20130764708227,0.0,30.00743284063824,-95.19186401367188,754.38,KIAH,large_airport,George Bush Intercontinental Houston Airport,97.0,US,US-TX,Houston,IAH,IAH,"-95.34140014648438, 29.984399795532227"
21137,1931065,AAL2735,AA2735,aaf5a9,N805NN,B738,KDFW,KSJC,2019-01-28 22:53:28+00:00,2019-01-29 02:31:54+00:00,2019-01-29 00:00:00+00:00,32.90633379402807,-97.05092449577488,304.8,37.36128984871557,-121.92835932192592,-30.48,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,62.0,US,US-CA,San Jose,SJC,SJC,"-121.929001, 37.362598"
21138,1931071,AAL1147,AA1147,ace5b6,N930AN,B738,KPHX,KMIA,2019-01-28 22:53:37+00:00,2019-01-29 02:28:40+00:00,2019-01-29 00:00:00+00:00,33.430709838867195,-112.040771484375,609.6,25.78033447265625,-80.26524861653644,68.58,KMIA,large_airport,Miami International Airport,8.0,US,US-FL,Miami,MIA,MIA,"-80.29060363769531, 25.79319953918457"
21139,1931121,ASA1908,AS1908,a68e81,N521VA,A319,KSFO,KLAS,2019-01-28 22:54:33+00:00,2019-01-28 23:59:18+00:00,2019-01-28 00:00:00+00:00,37.63687909659693,-122.3654241147249,0.0,36.078589487884,-115.1685089760638,609.6,KLAS,large_airport,McCarran International Airport,2181.0,US,US-NV,Las Vegas,LAS,LAS,"-115.1520004, 36.08010101"
21143,1931709,UAL2386,UA2386,aa56f7,N76532,B738,KHWO,KORD,2019-01-28 23:05:42+00:00,2019-01-29 01:46:53+00:00,2019-01-29 00:00:00+00:00,26.07344055175781,-80.2610346956073,914.4,41.96581824351165,-87.87663659384083,304.8,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
21146,1931755,UAL2322,UA2322,a3a0ca,N33284,B738,KEWR,KBOS,2019-01-28 23:06:38+00:00,2019-01-28 23:42:06+00:00,2019-01-28 00:00:00+00:00,40.71231079101562,-74.15252685546875,304.8,42.34168101165254,-71.01632761400799,45.72,KBOS,large_airport,General Edward Lawrence Logan International Airport,20.0,US,US-MA,Boston,BOS,BOS,"-71.00520325, 42.36429977"
21150,1932054,UAL2151,UA2151,a56dcf,N449UA,A320,KEWR,KSEA,2019-01-28 23:12:11+00:00,2019-01-29 04:54:57+00:00,2019-01-29 00:00:00+00:00,40.71794128417969,-74.1405029296875,304.8,47.42308044433594,-122.3183441162109,144.78,KSEA,large_airport,Seattle Tacoma International Airport,433.0,US,US-WA,Seattle,SEA,SEA,"-122.308998, 47.449001"
21155,1932314,UAL1535,UA1535,a46d47,N38451,B739,KPHL,KDEN,2019-01-28 23:17:29+00:00,2019-01-29 02:50:12+00:00,2019-01-29 00:00:00+00:00,39.87666320800781,-75.21652221679688,0.0,39.88726082494704,-104.6869506835938,1546.86,KDEN,large_airport,Denver International Airport,5431.0,US,US-CO,Denver,DEN,DEN,"-104.672996521, 39.861698150635"
21158,1932408,AAL2779,AA2779,acd0ca,N925AN,B738,KDFW,KSNA,2019-01-28 23:19:14+00:00,2019-01-29 02:18:55+00:00,2019-01-29 00:00:00+00:00,32.90945434570312,-97.05064086914064,304.8,33.69171659825211,-117.8586959838867,60.96,KSNA,large_airport,John Wayne Airport-Orange County Airport,56.0,US,US-CA,Santa Ana,SNA,SNA,"-117.8679962, 33.67570114"
21162,1932717,UAL2400,UA2400,a680ea,N518UA,B752,KBOS,KSFO,2019-01-28 23:25:09+00:00,2019-01-29 05:24:19+00:00,2019-01-29 00:00:00+00:00,42.36062622070312,-70.98472595214844,0.0,37.61686163433527,-122.36506586489467,-22.86,KSFO,large_airport,San Francisco International Airport,13.0,US,US-CA,San Francisco,SFO,SFO,"-122.375, 37.61899948120117"
21180,1933525,AAL2634,AA2634,ace5bc,N930AU,A321,KSFO,KORD,2019-01-28 23:41:34+00:00,2019-01-29 03:16:08+00:00,2019-01-29 00:00:00+00:00,37.63306181309586,-122.3627969493037,0.0,41.96577169127383,-87.87452875181684,304.8,KORD,large_airport,Chicago O'Hare International Airport,672.0,US,US-IL,Chicago,ORD,ORD,"-87.9048, 41.9786"
21181,1933660,AAL166,AA166,a0275c,N109NN,A321,KSFO,KJFK,2019-01-28 23:43:52+00:00,2019-01-29 04:33:08+00:00,2019-01-29 00:00:00+00:00,37.63147903701007,-122.3641105320143,0.0,40.60560607910156,-73.785888671875,114.3,KJFK,large_airport,John F Kennedy International Airport,13.0,US,US-NY,New York,JFK,JFK,"-73.7789, 40.639801"
21183,1933707,AAL302,AA302,a023a5,N108NN,A321,KJFK,KLAX,2019-01-28 23:45:16+00:00,2019-01-29 05:24:56+00:00,2019-01-29 00:00:00+00:00,40.65555895789196,-73.75977256081319,304.8,33.93704223632812,-118.3855889768016,7.62,KLAX,large_airport,Los Angeles International Airport,125.0,US,US-CA,Los Angeles,LAX,LAX,"-118.407997, 33.942501"
